电工	呼和浩特市	市	20181109	20181112
木工	呼和浩特市	市	20181109	20181112
瓦工	呼和浩特市	市	20181109	20181112
油漆工	呼和浩特市	市	20181109	20181112
抹灰工	呼和浩特市	市	20181109	20181112
钢筋工	呼和浩特市	市	20181109	20181112
焊工	呼和浩特市	市	20181109	20181112
架子工	呼和浩特市	市	20181109	20181112
混凝土工	呼和浩特市	市	20181109	20181112
安装工	呼和浩特市	市	20181109	20181112
水电工	呼和浩特市	市	20181109	20181112
铺装工	呼和浩特市	市	20181109	20181112
防水工	呼和浩特市	市	20181109	20181112
吊顶工	呼和浩特市	市	20181109	20181112
管道工	呼和浩特市	市	20181109	20181112
普工/杂工	呼和浩特市	市	20181109	20181112
项目经理	呼和浩特市	市	20181109	20181112
监理	呼和浩特市	市	20181109	20181112
劳务经理	呼和浩特市	市	20181109	20181112
模板工	呼和浩特市	市	20181109	20181112
爆破工	呼和浩特市	市	20181109	20181112
养护工	呼和浩特市	市	20181109	20181112
古建工	呼和浩特市	市	20181109	20181112
拆除工	呼和浩特市	市	20181109	20181112
工程机械	呼和浩特市	市	20181109	20181112
园林绿化	呼和浩特市	市	20181109	20181112
其他工种	呼和浩特市	市	20181109	20181112
﻿工长	平遥县	县	20181109	20181112
电工	平遥县	县	20181109	20181112
木工	平遥县	县	20181109	20181112
瓦工	平遥县	县	20181109	20181112
油漆工	平遥县	县	20181109	20181112
抹灰工	平遥县	县	20181109	20181112
钢筋工	平遥县	县	20181109	20181112
焊工	平遥县	县	20181109	20181112
架子工	平遥县	县	20181109	20181112
混凝土工	平遥县	县	20181109	20181112
安装工	平遥县	县	20181109	20181112
水电工	平遥县	县	20181109	20181112
铺装工	平遥县	县	20181109	20181112
防水工	平遥县	县	20181109	20181112
吊顶工	平遥县	县	20181109	20181112
管道工	平遥县	县	20181109	20181112
普工/杂工	平遥县	县	20181109	20181112
项目经理	平遥县	县	20181109	20181112
监理	平遥县	县	20181109	20181112
劳务经理	平遥县	县	20181109	20181112
模板工	平遥县	县	20181109	20181112
爆破工	平遥县	县	20181109	20181112
养护工	平遥县	县	20181109	20181112
古建工	平遥县	县	20181109	20181112
拆除工	平遥县	县	20181109	20181112
工程机械	平遥县	县	20181109	20181112
园林绿化	平遥县	县	20181109	20181112
其他工种	平遥县	县	20181109	20181112
﻿工长	碑林区	县	20181109	20181112
电工	碑林区	县	20181109	20181112
木工	碑林区	县	20181109	20181112
瓦工	碑林区	县	20181109	20181112
油漆工	碑林区	县	20181109	20181112
抹灰工	碑林区	县	20181109	20181112
钢筋工	碑林区	县	20181109	20181112
焊工	碑林区	县	20181109	20181112
架子工	碑林区	县	20181109	20181112
混凝土工	碑林区	县	20181109	20181112
安装工	碑林区	县	20181109	20181112
水电工	碑林区	县	20181109	20181112
铺装工	碑林区	县	20181109	20181112
防水工	碑林区	县	20181109	20181112
吊顶工	碑林区	县	20181109	20181112
管道工	碑林区	县	20181109	20181112
普工/杂工	碑林区	县	20181109	20181112
项目经理	碑林区	县	20181109	20181112
监理	碑林区	县	20181109	20181112
劳务经理	碑林区	县	20181109	20181112
模板工	碑林区	县	20181109	20181112
爆破工	碑林区	县	20181109	20181112
养护工	碑林区	县	20181109	20181112
古建工	碑林区	县	20181109	20181112
拆除工	碑林区	县	20181109	20181112
工程机械	碑林区	县	20181109	20181112
园林绿化	碑林区	县	20181109	20181112
其他工种	碑林区	县	20181109	20181112
﻿工长	广丰县	县	20181109	20181112
电工	广丰县	县	20181109	20181112
木工	广丰县	县	20181109	20181112
瓦工	广丰县	县	20181109	20181112
油漆工	广丰县	县	20181109	20181112
抹灰工	广丰县	县	20181109	20181112
钢筋工	广丰县	县	20181109	20181112
焊工	广丰县	县	20181109	20181112
架子工	广丰县	县	20181109	20181112
混凝土工	广丰县	县	20181109	20181112
安装工	广丰县	县	20181109	20181112
水电工	广丰县	县	20181109	20181112
铺装工	广丰县	县	20181109	20181112
防水工	广丰县	县	20181109	20181112
吊顶工	广丰县	县	20181109	20181112
管道工	广丰县	县	20181109	20181112
普工/杂工	广丰县	县	20181109	20181112
项目经理	广丰县	县	20181109	20181112
监理	广丰县	县	20181109	20181112
劳务经理	广丰县	县	20181109	20181112
模板工	广丰县	县	20181109	20181112
爆破工	广丰县	县	20181109	20181112
养护工	广丰县	县	20181109	20181112
古建工	广丰县	县	20181109	20181112
拆除工	广丰县	县	20181109	20181112
工程机械	广丰县	县	20181109	20181112
园林绿化	广丰县	县	20181109	20181112
其他工种	广丰县	县	20181109	20181112
﻿工长	伊宁县	县	20181109	20181112
电工	伊宁县	县	20181109	20181112
木工	伊宁县	县	20181109	20181112
瓦工	伊宁县	县	20181109	20181112
油漆工	伊宁县	县	20181109	20181112
抹灰工	伊宁县	县	20181109	20181112
钢筋工	伊宁县	县	20181109	20181112
焊工	伊宁县	县	20181109	20181112
架子工	伊宁县	县	20181109	20181112
混凝土工	伊宁县	县	20181109	20181112
安装工	伊宁县	县	20181109	20181112
水电工	伊宁县	县	20181109	20181112
铺装工	伊宁县	县	20181109	20181112
防水工	伊宁县	县	20181109	20181112
吊顶工	伊宁县	县	20181109	20181112
管道工	伊宁县	县	20181109	20181112
普工/杂工	伊宁县	县	20181109	20181112
项目经理	伊宁县	县	20181109	20181112
监理	伊宁县	县	20181109	20181112
劳务经理	伊宁县	县	20181109	20181112
模板工	伊宁县	县	20181109	20181112
爆破工	伊宁县	县	20181109	20181112
养护工	伊宁县	县	20181109	20181112
古建工	伊宁县	县	20181109	20181112
拆除工	伊宁县	县	20181109	20181112
工程机械	伊宁县	县	20181109	20181112
园林绿化	伊宁县	县	20181109	20181112
其他工种	伊宁县	县	20181109	20181112
﻿工长	安陆市	县	20181109	20181112
电工	安陆市	县	20181109	20181112
木工	安陆市	县	20181109	20181112
瓦工	安陆市	县	20181109	20181112
油漆工	安陆市	县	20181109	20181112
抹灰工	安陆市	县	20181109	20181112
钢筋工	安陆市	县	20181109	20181112
焊工	安陆市	县	20181109	20181112
架子工	安陆市	县	20181109	20181112
混凝土工	安陆市	县	20181109	20181112
安装工	安陆市	县	20181109	20181112
水电工	安陆市	县	20181109	20181112
铺装工	安陆市	县	20181109	20181112
防水工	安陆市	县	20181109	20181112
吊顶工	安陆市	县	20181109	20181112
管道工	安陆市	县	20181109	20181112
普工/杂工	安陆市	县	20181109	20181112
项目经理	安陆市	县	20181109	20181112
监理	安陆市	县	20181109	20181112
劳务经理	安陆市	县	20181109	20181112
模板工	安陆市	县	20181109	20181112
爆破工	安陆市	县	20181109	20181112
养护工	安陆市	县	20181109	20181112
古建工	安陆市	县	20181109	20181112
拆除工	安陆市	县	20181109	20181112
工程机械	安陆市	县	20181109	20181112
园林绿化	安陆市	县	20181109	20181112
其他工种	安陆市	县	20181109	20181112
﻿工长	郊区	县	20181109	20181112
电工	郊区	县	20181109	20181112
木工	郊区	县	20181109	20181112
瓦工	郊区	县	20181109	20181112
油漆工	郊区	县	20181109	20181112
抹灰工	郊区	县	20181109	20181112
钢筋工	郊区	县	20181109	20181112
焊工	郊区	县	20181109	20181112
架子工	郊区	县	20181109	20181112
混凝土工	郊区	县	20181109	20181112
安装工	郊区	县	20181109	20181112
水电工	郊区	县	20181109	20181112
铺装工	郊区	县	20181109	20181112
防水工	郊区	县	20181109	20181112
吊顶工	郊区	县	20181109	20181112
管道工	郊区	县	20181109	20181112
普工/杂工	郊区	县	20181109	20181112
项目经理	郊区	县	20181109	20181112
监理	郊区	县	20181109	20181112
劳务经理	郊区	县	20181109	20181112
模板工	郊区	县	20181109	20181112
爆破工	郊区	县	20181109	20181112
养护工	郊区	县	20181109	20181112
古建工	郊区	县	20181109	20181112
拆除工	郊区	县	20181109	20181112
工程机械	郊区	县	20181109	20181112
园林绿化	郊区	县	20181109	20181112
其他工种	郊区	县	20181109	20181112
﻿工长	乐亭县	县	20181109	20181112
电工	乐亭县	县	20181109	20181112
木工	乐亭县	县	20181109	20181112
瓦工	乐亭县	县	20181109	20181112
油漆工	乐亭县	县	20181109	20181112
抹灰工	乐亭县	县	20181109	20181112
钢筋工	乐亭县	县	20181109	20181112
焊工	乐亭县	县	20181109	20181112
架子工	乐亭县	县	20181109	20181112
混凝土工	乐亭县	县	20181109	20181112
安装工	乐亭县	县	20181109	20181112
水电工	乐亭县	县	20181109	20181112
铺装工	乐亭县	县	20181109	20181112
防水工	乐亭县	县	20181109	20181112
吊顶工	乐亭县	县	20181109	20181112
管道工	乐亭县	县	20181109	20181112
普工/杂工	乐亭县	县	20181109	20181112
项目经理	乐亭县	县	20181109	20181112
监理	乐亭县	县	20181109	20181112
劳务经理	乐亭县	县	20181109	20181112
模板工	乐亭县	县	20181109	20181112
爆破工	乐亭县	县	20181109	20181112
养护工	乐亭县	县	20181109	20181112
古建工	乐亭县	县	20181109	20181112
拆除工	乐亭县	县	20181109	20181112
工程机械	乐亭县	县	20181109	20181112
园林绿化	乐亭县	县	20181109	20181112
其他工种	乐亭县	县	20181109	20181112
﻿工长	合浦县	县	20181109	20181112
电工	合浦县	县	20181109	20181112
木工	合浦县	县	20181109	20181112
瓦工	合浦县	县	20181109	20181112
油漆工	合浦县	县	20181109	20181112
抹灰工	合浦县	县	20181109	20181112
钢筋工	合浦县	县	20181109	20181112
焊工	合浦县	县	20181109	20181112
架子工	合浦县	县	20181109	20181112
混凝土工	合浦县	县	20181109	20181112
安装工	合浦县	县	20181109	20181112
水电工	合浦县	县	20181109	20181112
铺装工	合浦县	县	20181109	20181112
防水工	合浦县	县	20181109	20181112
吊顶工	合浦县	县	20181109	20181112
管道工	合浦县	县	20181109	20181112
普工/杂工	合浦县	县	20181109	20181112
项目经理	合浦县	县	20181109	20181112
监理	合浦县	县	20181109	20181112
劳务经理	合浦县	县	20181109	20181112
模板工	合浦县	县	20181109	20181112
爆破工	合浦县	县	20181109	20181112
养护工	合浦县	县	20181109	20181112
古建工	合浦县	县	20181109	20181112
拆除工	合浦县	县	20181109	20181112
工程机械	合浦县	县	20181109	20181112
园林绿化	合浦县	县	20181109	20181112
其他工种	合浦县	县	20181109	20181112
﻿工长	监利县	县	20181109	20181112
电工	监利县	县	20181109	20181112
木工	监利县	县	20181109	20181112
瓦工	监利县	县	20181109	20181112
油漆工	监利县	县	20181109	20181112
抹灰工	监利县	县	20181109	20181112
钢筋工	监利县	县	20181109	20181112
焊工	监利县	县	20181109	20181112
架子工	监利县	县	20181109	20181112
混凝土工	监利县	县	20181109	20181112
安装工	监利县	县	20181109	20181112
水电工	监利县	县	20181109	20181112
铺装工	监利县	县	20181109	20181112
防水工	监利县	县	20181109	20181112
吊顶工	监利县	县	20181109	20181112
管道工	监利县	县	20181109	20181112
普工/杂工	监利县	县	20181109	20181112
项目经理	监利县	县	20181109	20181112
监理	监利县	县	20181109	20181112
劳务经理	监利县	县	20181109	20181112
模板工	监利县	县	20181109	20181112
爆破工	监利县	县	20181109	20181112
养护工	监利县	县	20181109	20181112
古建工	监利县	县	20181109	20181112
拆除工	监利县	县	20181109	20181112
工程机械	监利县	县	20181109	20181112
园林绿化	监利县	县	20181109	20181112
其他工种	监利县	县	20181109	20181112
﻿工长	前进区	县	20181109	20181112
电工	前进区	县	20181109	20181112
木工	前进区	县	20181109	20181112
瓦工	前进区	县	20181109	20181112
油漆工	前进区	县	20181109	20181112
抹灰工	前进区	县	20181109	20181112
钢筋工	前进区	县	20181109	20181112
焊工	前进区	县	20181109	20181112
架子工	前进区	县	20181109	20181112
混凝土工	前进区	县	20181109	20181112
安装工	前进区	县	20181109	20181112
水电工	前进区	县	20181109	20181112
铺装工	前进区	县	20181109	20181112
防水工	前进区	县	20181109	20181112
吊顶工	前进区	县	20181109	20181112
管道工	前进区	县	20181109	20181112
普工/杂工	前进区	县	20181109	20181112
项目经理	前进区	县	20181109	20181112
监理	前进区	县	20181109	20181112
劳务经理	前进区	县	20181109	20181112
模板工	前进区	县	20181109	20181112
爆破工	前进区	县	20181109	20181112
养护工	前进区	县	20181109	20181112
古建工	前进区	县	20181109	20181112
拆除工	前进区	县	20181109	20181112
工程机械	前进区	县	20181109	20181112
园林绿化	前进区	县	20181109	20181112
其他工种	前进区	县	20181109	20181112
﻿工长	曹县	县	20181109	20181112
电工	曹县	县	20181109	20181112
木工	曹县	县	20181109	20181112
瓦工	曹县	县	20181109	20181112
油漆工	曹县	县	20181109	20181112
抹灰工	曹县	县	20181109	20181112
钢筋工	曹县	县	20181109	20181112
焊工	曹县	县	20181109	20181112
架子工	曹县	县	20181109	20181112
混凝土工	曹县	县	20181109	20181112
安装工	曹县	县	20181109	20181112
水电工	曹县	县	20181109	20181112
铺装工	曹县	县	20181109	20181112
防水工	曹县	县	20181109	20181112
吊顶工	曹县	县	20181109	20181112
管道工	曹县	县	20181109	20181112
普工/杂工	曹县	县	20181109	20181112
项目经理	曹县	县	20181109	20181112
监理	曹县	县	20181109	20181112
劳务经理	曹县	县	20181109	20181112
模板工	曹县	县	20181109	20181112
爆破工	曹县	县	20181109	20181112
养护工	曹县	县	20181109	20181112
古建工	曹县	县	20181109	20181112
拆除工	曹县	县	20181109	20181112
工程机械	曹县	县	20181109	20181112
园林绿化	曹县	县	20181109	20181112
其他工种	曹县	县	20181109	20181112
﻿工长	桦川县	县	20181109	20181112
电工	桦川县	县	20181109	20181112
木工	桦川县	县	20181109	20181112
瓦工	桦川县	县	20181109	20181112
油漆工	桦川县	县	20181109	20181112
抹灰工	桦川县	县	20181109	20181112
钢筋工	桦川县	县	20181109	20181112
焊工	桦川县	县	20181109	20181112
架子工	桦川县	县	20181109	20181112
混凝土工	桦川县	县	20181109	20181112
安装工	桦川县	县	20181109	20181112
水电工	桦川县	县	20181109	20181112
铺装工	桦川县	县	20181109	20181112
防水工	桦川县	县	20181109	20181112
吊顶工	桦川县	县	20181109	20181112
管道工	桦川县	县	20181109	20181112
普工/杂工	桦川县	县	20181109	20181112
项目经理	桦川县	县	20181109	20181112
监理	桦川县	县	20181109	20181112
劳务经理	桦川县	县	20181109	20181112
模板工	桦川县	县	20181109	20181112
爆破工	桦川县	县	20181109	20181112
养护工	桦川县	县	20181109	20181112
古建工	桦川县	县	20181109	20181112
拆除工	桦川县	县	20181109	20181112
工程机械	桦川县	县	20181109	20181112
园林绿化	桦川县	县	20181109	20181112
其他工种	桦川县	县	20181109	20181112
﻿工长	佛山市	市	20181109	20181112
电工	佛山市	市	20181109	20181112
木工	佛山市	市	20181109	20181112
瓦工	佛山市	市	20181109	20181112
油漆工	佛山市	市	20181109	20181112
抹灰工	佛山市	市	20181109	20181112
钢筋工	佛山市	市	20181109	20181112
焊工	佛山市	市	20181109	20181112
架子工	佛山市	市	20181109	20181112
混凝土工	佛山市	市	20181109	20181112
安装工	佛山市	市	20181109	20181112
水电工	佛山市	市	20181109	20181112
铺装工	佛山市	市	20181109	20181112
防水工	佛山市	市	20181109	20181112
吊顶工	佛山市	市	20181109	20181112
管道工	佛山市	市	20181109	20181112
普工/杂工	佛山市	市	20181109	20181112
项目经理	佛山市	市	20181109	20181112
监理	佛山市	市	20181109	20181112
劳务经理	佛山市	市	20181109	20181112
模板工	佛山市	市	20181109	20181112
爆破工	佛山市	市	20181109	20181112
养护工	佛山市	市	20181109	20181112
古建工	佛山市	市	20181109	20181112
拆除工	佛山市	市	20181109	20181112
工程机械	佛山市	市	20181109	20181112
园林绿化	佛山市	市	20181109	20181112
其他工种	佛山市	市	20181109	20181112
﻿工长	察哈尔右翼前旗	县	20181109	20181112
电工	察哈尔右翼前旗	县	20181109	20181112
木工	察哈尔右翼前旗	县	20181109	20181112
瓦工	察哈尔右翼前旗	县	20181109	20181112
油漆工	察哈尔右翼前旗	县	20181109	20181112
抹灰工	察哈尔右翼前旗	县	20181109	20181112
钢筋工	察哈尔右翼前旗	县	20181109	20181112
焊工	察哈尔右翼前旗	县	20181109	20181112
架子工	察哈尔右翼前旗	县	20181109	20181112
混凝土工	察哈尔右翼前旗	县	20181109	20181112
安装工	察哈尔右翼前旗	县	20181109	20181112
水电工	察哈尔右翼前旗	县	20181109	20181112
铺装工	察哈尔右翼前旗	县	20181109	20181112
防水工	察哈尔右翼前旗	县	20181109	20181112
吊顶工	察哈尔右翼前旗	县	20181109	20181112
管道工	察哈尔右翼前旗	县	20181109	20181112
普工/杂工	察哈尔右翼前旗	县	20181109	20181112
项目经理	察哈尔右翼前旗	县	20181109	20181112
监理	察哈尔右翼前旗	县	20181109	20181112
劳务经理	察哈尔右翼前旗	县	20181109	20181112
模板工	察哈尔右翼前旗	县	20181109	20181112
爆破工	察哈尔右翼前旗	县	20181109	20181112
养护工	察哈尔右翼前旗	县	20181109	20181112
古建工	察哈尔右翼前旗	县	20181109	20181112
拆除工	察哈尔右翼前旗	县	20181109	20181112
工程机械	察哈尔右翼前旗	县	20181109	20181112
园林绿化	察哈尔右翼前旗	县	20181109	20181112
其他工种	察哈尔右翼前旗	县	20181109	20181112
﻿工长	邯郸县	县	20181109	20181112
电工	邯郸县	县	20181109	20181112
木工	邯郸县	县	20181109	20181112
瓦工	邯郸县	县	20181109	20181112
油漆工	邯郸县	县	20181109	20181112
抹灰工	邯郸县	县	20181109	20181112
钢筋工	邯郸县	县	20181109	20181112
焊工	邯郸县	县	20181109	20181112
架子工	邯郸县	县	20181109	20181112
混凝土工	邯郸县	县	20181109	20181112
安装工	邯郸县	县	20181109	20181112
水电工	邯郸县	县	20181109	20181112
铺装工	邯郸县	县	20181109	20181112
防水工	邯郸县	县	20181109	20181112
吊顶工	邯郸县	县	20181109	20181112
管道工	邯郸县	县	20181109	20181112
普工/杂工	邯郸县	县	20181109	20181112
项目经理	邯郸县	县	20181109	20181112
监理	邯郸县	县	20181109	20181112
劳务经理	邯郸县	县	20181109	20181112
模板工	邯郸县	县	20181109	20181112
爆破工	邯郸县	县	20181109	20181112
养护工	邯郸县	县	20181109	20181112
古建工	邯郸县	县	20181109	20181112
拆除工	邯郸县	县	20181109	20181112
工程机械	邯郸县	县	20181109	20181112
园林绿化	邯郸县	县	20181109	20181112
其他工种	邯郸县	县	20181109	20181112
﻿工长	中阳县	县	20181109	20181112
电工	中阳县	县	20181109	20181112
木工	中阳县	县	20181109	20181112
瓦工	中阳县	县	20181109	20181112
油漆工	中阳县	县	20181109	20181112
抹灰工	中阳县	县	20181109	20181112
钢筋工	中阳县	县	20181109	20181112
焊工	中阳县	县	20181109	20181112
架子工	中阳县	县	20181109	20181112
混凝土工	中阳县	县	20181109	20181112
安装工	中阳县	县	20181109	20181112
水电工	中阳县	县	20181109	20181112
铺装工	中阳县	县	20181109	20181112
防水工	中阳县	县	20181109	20181112
吊顶工	中阳县	县	20181109	20181112
管道工	中阳县	县	20181109	20181112
普工/杂工	中阳县	县	20181109	20181112
项目经理	中阳县	县	20181109	20181112
监理	中阳县	县	20181109	20181112
劳务经理	中阳县	县	20181109	20181112
模板工	中阳县	县	20181109	20181112
爆破工	中阳县	县	20181109	20181112
养护工	中阳县	县	20181109	20181112
古建工	中阳县	县	20181109	20181112
拆除工	中阳县	县	20181109	20181112
工程机械	中阳县	县	20181109	20181112
园林绿化	中阳县	县	20181109	20181112
其他工种	中阳县	县	20181109	20181112
﻿工长	舞阳县	县	20181109	20181112
电工	舞阳县	县	20181109	20181112
木工	舞阳县	县	20181109	20181112
瓦工	舞阳县	县	20181109	20181112
油漆工	舞阳县	县	20181109	20181112
抹灰工	舞阳县	县	20181109	20181112
钢筋工	舞阳县	县	20181109	20181112
焊工	舞阳县	县	20181109	20181112
架子工	舞阳县	县	20181109	20181112
混凝土工	舞阳县	县	20181109	20181112
安装工	舞阳县	县	20181109	20181112
水电工	舞阳县	县	20181109	20181112
铺装工	舞阳县	县	20181109	20181112
防水工	舞阳县	县	20181109	20181112
吊顶工	舞阳县	县	20181109	20181112
管道工	舞阳县	县	20181109	20181112
普工/杂工	舞阳县	县	20181109	20181112
项目经理	舞阳县	县	20181109	20181112
监理	舞阳县	县	20181109	20181112
劳务经理	舞阳县	县	20181109	20181112
模板工	舞阳县	县	20181109	20181112
爆破工	舞阳县	县	20181109	20181112
养护工	舞阳县	县	20181109	20181112
古建工	舞阳县	县	20181109	20181112
拆除工	舞阳县	县	20181109	20181112
工程机械	舞阳县	县	20181109	20181112
园林绿化	舞阳县	县	20181109	20181112
其他工种	舞阳县	县	20181109	20181112
﻿工长	尖山区	县	20181109	20181112
电工	尖山区	县	20181109	20181112
木工	尖山区	县	20181109	20181112
瓦工	尖山区	县	20181109	20181112
油漆工	尖山区	县	20181109	20181112
抹灰工	尖山区	县	20181109	20181112
钢筋工	尖山区	县	20181109	20181112
焊工	尖山区	县	20181109	20181112
架子工	尖山区	县	20181109	20181112
混凝土工	尖山区	县	20181109	20181112
安装工	尖山区	县	20181109	20181112
水电工	尖山区	县	20181109	20181112
铺装工	尖山区	县	20181109	20181112
防水工	尖山区	县	20181109	20181112
吊顶工	尖山区	县	20181109	20181112
管道工	尖山区	县	20181109	20181112
普工/杂工	尖山区	县	20181109	20181112
项目经理	尖山区	县	20181109	20181112
监理	尖山区	县	20181109	20181112
劳务经理	尖山区	县	20181109	20181112
模板工	尖山区	县	20181109	20181112
爆破工	尖山区	县	20181109	20181112
养护工	尖山区	县	20181109	20181112
古建工	尖山区	县	20181109	20181112
拆除工	尖山区	县	20181109	20181112
工程机械	尖山区	县	20181109	20181112
园林绿化	尖山区	县	20181109	20181112
其他工种	尖山区	县	20181109	20181112
﻿工长	宝鸡市	市	20181109	20181112
电工	宝鸡市	市	20181109	20181112
木工	宝鸡市	市	20181109	20181112
瓦工	宝鸡市	市	20181109	20181112
油漆工	宝鸡市	市	20181109	20181112
抹灰工	宝鸡市	市	20181109	20181112
钢筋工	宝鸡市	市	20181109	20181112
焊工	宝鸡市	市	20181109	20181112
架子工	宝鸡市	市	20181109	20181112
混凝土工	宝鸡市	市	20181109	20181112
安装工	宝鸡市	市	20181109	20181112
水电工	宝鸡市	市	20181109	20181112
铺装工	宝鸡市	市	20181109	20181112
防水工	宝鸡市	市	20181109	20181112
吊顶工	宝鸡市	市	20181109	20181112
管道工	宝鸡市	市	20181109	20181112
普工/杂工	宝鸡市	市	20181109	20181112
项目经理	宝鸡市	市	20181109	20181112
监理	宝鸡市	市	20181109	20181112
劳务经理	宝鸡市	市	20181109	20181112
模板工	宝鸡市	市	20181109	20181112
爆破工	宝鸡市	市	20181109	20181112
养护工	宝鸡市	市	20181109	20181112
古建工	宝鸡市	市	20181109	20181112
拆除工	宝鸡市	市	20181109	20181112
工程机械	宝鸡市	市	20181109	20181112
园林绿化	宝鸡市	市	20181109	20181112
其他工种	宝鸡市	市	20181109	20181112
﻿工长	上海	省	20181109	20181112
电工	上海	省	20181109	20181112
木工	上海	省	20181109	20181112
瓦工	上海	省	20181109	20181112
油漆工	上海	省	20181109	20181112
抹灰工	上海	省	20181109	20181112
钢筋工	上海	省	20181109	20181112
焊工	上海	省	20181109	20181112
架子工	上海	省	20181109	20181112
混凝土工	上海	省	20181109	20181112
安装工	上海	省	20181109	20181112
水电工	上海	省	20181109	20181112
铺装工	上海	省	20181109	20181112
防水工	上海	省	20181109	20181112
吊顶工	上海	省	20181109	20181112
管道工	上海	省	20181109	20181112
普工/杂工	上海	省	20181109	20181112
项目经理	上海	省	20181109	20181112
监理	上海	省	20181109	20181112
劳务经理	上海	省	20181109	20181112
模板工	上海	省	20181109	20181112
爆破工	上海	省	20181109	20181112
养护工	上海	省	20181109	20181112
古建工	上海	省	20181109	20181112
拆除工	上海	省	20181109	20181112
工程机械	上海	省	20181109	20181112
园林绿化	上海	省	20181109	20181112
其他工种	上海	省	20181109	20181112
﻿工长	掇刀区	县	20181109	20181112
电工	掇刀区	县	20181109	20181112
木工	掇刀区	县	20181109	20181112
瓦工	掇刀区	县	20181109	20181112
油漆工	掇刀区	县	20181109	20181112
抹灰工	掇刀区	县	20181109	20181112
钢筋工	掇刀区	县	20181109	20181112
焊工	掇刀区	县	20181109	20181112
架子工	掇刀区	县	20181109	20181112
混凝土工	掇刀区	县	20181109	20181112
安装工	掇刀区	县	20181109	20181112
水电工	掇刀区	县	20181109	20181112
铺装工	掇刀区	县	20181109	20181112
防水工	掇刀区	县	20181109	20181112
吊顶工	掇刀区	县	20181109	20181112
管道工	掇刀区	县	20181109	20181112
普工/杂工	掇刀区	县	20181109	20181112
项目经理	掇刀区	县	20181109	20181112
监理	掇刀区	县	20181109	20181112
劳务经理	掇刀区	县	20181109	20181112
模板工	掇刀区	县	20181109	20181112
爆破工	掇刀区	县	20181109	20181112
养护工	掇刀区	县	20181109	20181112
古建工	掇刀区	县	20181109	20181112
拆除工	掇刀区	县	20181109	20181112
工程机械	掇刀区	县	20181109	20181112
园林绿化	掇刀区	县	20181109	20181112
其他工种	掇刀区	县	20181109	20181112
﻿工长	海州区	县	20181109	20181112
电工	海州区	县	20181109	20181112
木工	海州区	县	20181109	20181112
瓦工	海州区	县	20181109	20181112
油漆工	海州区	县	20181109	20181112
抹灰工	海州区	县	20181109	20181112
钢筋工	海州区	县	20181109	20181112
焊工	海州区	县	20181109	20181112
架子工	海州区	县	20181109	20181112
混凝土工	海州区	县	20181109	20181112
安装工	海州区	县	20181109	20181112
水电工	海州区	县	20181109	20181112
铺装工	海州区	县	20181109	20181112
防水工	海州区	县	20181109	20181112
吊顶工	海州区	县	20181109	20181112
管道工	海州区	县	20181109	20181112
普工/杂工	海州区	县	20181109	20181112
项目经理	海州区	县	20181109	20181112
监理	海州区	县	20181109	20181112
劳务经理	海州区	县	20181109	20181112
模板工	海州区	县	20181109	20181112
爆破工	海州区	县	20181109	20181112
养护工	海州区	县	20181109	20181112
古建工	海州区	县	20181109	20181112
拆除工	海州区	县	20181109	20181112
工程机械	海州区	县	20181109	20181112
园林绿化	海州区	县	20181109	20181112
其他工种	海州区	县	20181109	20181112
﻿工长	永福县	县	20181109	20181112
电工	永福县	县	20181109	20181112
木工	永福县	县	20181109	20181112
瓦工	永福县	县	20181109	20181112
油漆工	永福县	县	20181109	20181112
抹灰工	永福县	县	20181109	20181112
钢筋工	永福县	县	20181109	20181112
焊工	永福县	县	20181109	20181112
架子工	永福县	县	20181109	20181112
混凝土工	永福县	县	20181109	20181112
安装工	永福县	县	20181109	20181112
水电工	永福县	县	20181109	20181112
铺装工	永福县	县	20181109	20181112
防水工	永福县	县	20181109	20181112
吊顶工	永福县	县	20181109	20181112
管道工	永福县	县	20181109	20181112
普工/杂工	永福县	县	20181109	20181112
项目经理	永福县	县	20181109	20181112
监理	永福县	县	20181109	20181112
劳务经理	永福县	县	20181109	20181112
模板工	永福县	县	20181109	20181112
爆破工	永福县	县	20181109	20181112
养护工	永福县	县	20181109	20181112
古建工	永福县	县	20181109	20181112
拆除工	永福县	县	20181109	20181112
工程机械	永福县	县	20181109	20181112
园林绿化	永福县	县	20181109	20181112
其他工种	永福县	县	20181109	20181112
﻿工长	狮子山区	县	20181109	20181112
电工	狮子山区	县	20181109	20181112
木工	狮子山区	县	20181109	20181112
瓦工	狮子山区	县	20181109	20181112
油漆工	狮子山区	县	20181109	20181112
抹灰工	狮子山区	县	20181109	20181112
钢筋工	狮子山区	县	20181109	20181112
焊工	狮子山区	县	20181109	20181112
架子工	狮子山区	县	20181109	20181112
混凝土工	狮子山区	县	20181109	20181112
安装工	狮子山区	县	20181109	20181112
水电工	狮子山区	县	20181109	20181112
铺装工	狮子山区	县	20181109	20181112
防水工	狮子山区	县	20181109	20181112
吊顶工	狮子山区	县	20181109	20181112
管道工	狮子山区	县	20181109	20181112
普工/杂工	狮子山区	县	20181109	20181112
项目经理	狮子山区	县	20181109	20181112
监理	狮子山区	县	20181109	20181112
劳务经理	狮子山区	县	20181109	20181112
模板工	狮子山区	县	20181109	20181112
爆破工	狮子山区	县	20181109	20181112
